Timestamp,What is your gender,What is your age group,Which of these describe your position Choose all options that apply,Are you currently in a permanent position,In which of these sectors do you work,What is your location,Q1 How would you describe your work  Choose all options that apply,Q2 Which of the following do you work in Choose all options that apply,Q3 Where do bioimage analysts sit in your institution Choose all options that apply ,Q4 If you work in a facility what are the operatingorbusiness models of your facility Choose all options that apply Please do not answer if you do not work in a facility,Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [grants you apply for],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [grants someone else applies for],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [internal granted funding],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [recharge for consulting],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [recharge on image analysis projects data analysis as a service],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [recharge on other services eg microscope time],Q5 If you work in a facility how much of your budget comes from each of these Please do not answer if you do not work in a facility [I don't know],Q6 How many of the following do you do as part of your typical job Choose all options that apply,Q7 How much of your time do you spend on each of the following  [bioimage analysis instruction],Q7 How much of your time do you spend on each of the following  [bioimage analysis service],Q7 How much of your time do you spend on each of the following  [bioimage analysis infrastructure development and maintenance],Q7 How much of your time do you spend on each of the following  [own bioimage analysis project],Q7 How much of your time do you spend on each of the following  [bioimage analysis tool development not bound to a single service project],Q7 How much of your time do you spend on each of the following  [management or administration],Q8 Have you been involved with NEUBIAS before Choose all options that apply,Q9 How can GloBIAS support you in your bioimage analysis endeavours,Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [in-person workshops on how to teach bioimage analysis workflows],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [in-person workshop on new bioimage analysis software tools],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [online events discussing image data infrastructure and image data management],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [online events on new bioimage analysis software tools],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [online events from companies demonstrating their software],"Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [sessions presenting open bioimage analysis questions, annotated data sets, and an overview explanation of the biology of the data]","Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [provide basic knowledge and vocabulary of new developments in bioimage analysis for better communication between computer scientists, life scientists, imaging specialists and software developers]",Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [open discussion forum and interaction platform],Q10 What type of activity would you want GloBIAS to offer in the first twelve months after its foundation [publishing and curating training materials],Q11 Is there a specific type of event not listed in Q10 you would want to see organised by GloBIAS in its first year or thereafter,"Q12 If GloBIAS offers regular online events, how often would you ideally want them to happen","Q13 If there was a society such as GloBIAS advocating Bioimage Analysis BIA and offering events as discussed above Q10, would you be interested to be an active member by helping to organise and run regular online events for GloBIAS","Q14 If there was a Society such as GloBIAS advocating BIA and offering events and services, would you be willing to pay for membership in this society There would be different fee levels, eg for students, postdocs, and ECR, core facility, etc","Q15 Please indicate what fee you would find reasonable for a full membership The yearly fee will be used for administrative purposes first webpage, email account, member register Any remaining money will be used for the aims of the society as defined in its charter 
Attention please suggestion field is assuming an input in Euro!
",Q16 Would your institution cover such membership fees,Q17 Would you be interested in joining a working group of the society after its foundation for any of the following areas,Q18 What other aspects beside the opportunities listed above would make you most likely to contribute to GloBIAS,Q19 Would you be interested to contribute to the foundation process of GloBIAS during 2024,Q20 Which of these social media platforms do you use in a professional context Select all that apply,"Q21 Which of these tools do you use in a professional context 
Used mainly for       [imagesc]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [Google groups]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [GitHub]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [Wikipedia]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [ChatGPTorBINGorBard]","Q21 Which of these tools do you use in a professional context 
Used mainly for       [Monographs, eg library or online books]",Q22 Interested in getting involved now If your answer is Yes to any of the questions below please send a short email to info@globiasorg using GloBIAS A andoror B in the email topic Thank you
2/18/24 21:25,Male,40-49,core facility head,Yes,research institution,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a non-profit/research centre based core facility,"within individual research labs with wet-lab focus, embedded within an imaging/microscopy facility","internal granted funding, recharge on other products (microscope time etc)",0%,0%,50-75%,0%,0%,25-50%,,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, bioimage analysis tool development (not bound to a single service project), management / administration",25-50%,25-50%,0-25%,0%,0-25%,0-25%,No,"Community help, training materials, online events, courses, workshops",maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,,Monthly,Yes,Yes,,No,"education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis","events held online, open channels for communication, opportunities for training",Yes (please see also Q22),"Linkedin, X (Twitter)",exchanging ideas,,,,,self-learning,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/18/24 23:03,Male,above 50,core facility head,Yes,university,Europe,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Microscope development (building microscope and add-ons to microscope and development of software tools for control and data analysis for self-built systems)",a university based core facility,"within individual research labs with wet-lab focus, I am not aware of any bioimage analysts in my institution","grants someone else applies for, recharge on other products (microscope time etc), basic funding from university or cluster",,0-25%,0-25%,,,25-50%,,"bioimage analysis instruction, bioimage analysis infrastructure development and maintenance, management / administration",0-25%,,0-25%,,,0-25%,No,courses for users,maybe interested,,maybe interested,maybe interested,,,definitely would want to attend,maybe interested,not at all interested,,Monthly,No,No,100,No,,alignment with your scientific areas,No,"ResearchGate, Mattermost, Linkedin, YouTube","finding literature, posting questions",,finding literature,"finding literature, self-learning",,"finding literature, self-learning",I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/19/24 3:15,Male,above 50,professor,Yes,research institution,North America,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data)","an university based academic/ research lab, a non-profit/research centre based academic/research lab",embedded within an imaging/microscopy facility,grants you apply for,0-25%,0-25%,50-75%,,,,,own bioimage analysis project,0-25%,0%,0%,0-25%,0-25%,0%,No,courses and exchange program,maybe interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,maybe interested,maybe interested,no,Every three months,Yes,Yes,10,I would cover by myself anyway because I think it is worth it,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, scientific data integrity in bioimage analysis",events held online,Yes (please see also Q22),ResearchGate,,,,finding literature,,"finding literature, self-learning","I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/19/24 8:25,Male,30-39,staff scientist in a core facility,No,university,Europe,"Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)","an university based academic/ research lab, a university based core facility","within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility",grants someone else applies for,,75-100%,,,,,,"bioimage analysis infrastructure development and maintenance, bioimage analysis tool development (not bound to a single service project), management / administration",,,25-50%,,25-50%,0-25%,"I attended a taggathon/hackathon., I attended a conference/seminars.",Knowledge sharing and building a network,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,definitely would want to attend,,Every three months,Yes,No,,,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, outreach activities of society: social media channels and conference presentations, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels",open channels for communication,Yes (please see also Q22),"Slack, Linkedin, X (Twitter)",self-learning,,"finding literature, posting questions, exchanging ideas, self-learning","finding literature, self-learning","posting questions, exchanging ideas, self-learning","finding literature, self-learning",I would like to contribute to the creation of the society. (A)
2/19/24 8:26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2/19/24 11:50,Male,40-49,staff scientist in a core facility,No,research institution,Europe,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a non-profit/research centre based core facility,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility","internal granted funding, recharge for consulting, recharge on image analysis projects (data analysis as a service), recharge on other products (microscope time etc)",,,,,,,,"bioimage analysis instruction, bioimage analysis infrastructure development and maintenance, bioimage analysis tool development (not bound to a single service project)",0-25%,0%,0-25%,0%,0-25%,0%,No,,maybe interested,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,,Every three months,No,No,,,,,No,Linkedin,"posting questions, exchanging ideas, self-learning",exchanging ideas,"self-learning, other",finding literature,"posting questions, self-learning, other",self-learning,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/19/24 13:08,Female,40-49,core facility head,Yes,"research institution, university",Europe,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)","an university based academic/ research lab, a university based core facility",within individual research labs with wet-lab focus,"grants you apply for, grants someone else applies for, internal granted funding, recharge on other products (microscope time etc)",0-25%,25-50%,25-50%,,,0-25%,,"bioimage analysis instruction, bioimage analysis infrastructure development and maintenance, own bioimage analysis project",25-50%,,0-25%,0-25%,,,No,,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,No,Monthly,Yes,Yes,50,No,"preparation of online events and of annual meeting of the society, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis","events held online, opportunities for training",Yes (please see also Q22),"ResearchGate, Slack, Linkedin, X (Twitter), Instagram","finding literature, exchanging ideas, self-learning","posting questions, exchanging ideas",finding literature,,posting questions,self-learning,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/20/24 0:46,Female,30-39,staff scientist in a core facility,No,university,Australia/ Oceania,"Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",a university based core facility,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility",I don't know,,,,,,,,"bioimage analysis services, own bioimage analysis project, bioimage analysis tool development (not bound to a single service project)",,25-50%,,25-50%,25-50%,,,,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,not at all interested,not at all interested,definitely would want to attend,maybe interested,,Monthly,,,,No,,,,"Slack, Zulip, Linkedin, YouTube","posting questions, exchanging ideas",,"posting questions, exchanging ideas, self-learning",other,,,
2/20/24 7:23,Male,above 50,staff scientist researcher,Yes,research institution,Asia,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",other,embedded within IT/research administration,"grants you apply for, internal granted funding, recharge on image analysis projects (data analysis as a service)",25-50%,0-25%,0-25%,,0%,,,"bioimage analysis instruction, own bioimage analysis project, bioimage analysis tool development (not bound to a single service project)",0-25%,,25-50%,25-50%,0-25%,,No,,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,,Every three months,Yes,Yes,100,No,"organisation of in-person workshops/hackathons, outreach activities of society: social media channels and conference presentations, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis","events held online, alignment with your scientific areas, opportunities for training",,"ResearchGate, Linkedin, X (Twitter), Facebook",,exchanging ideas,self-learning,self-learning,self-learning,exchanging ideas,"I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/20/24 9:32,Female,30-39,PhD student,No,"research institution, university",Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",an university based academic/ research lab,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility",,,,,,,,,own bioimage analysis project,0-25%,0%,0%,0-25%,0%,0%,"As a trainee., I attended a conference/seminars.","Software training, establishment of bioimage analysis facilities",maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,,Monthly,Yes,Yes,50,Yes,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, scientific data integrity in bioimage analysis","events held online, open channels for communication, alignment with your scientific areas, opportunities for training, open help desk",No,"ResearchGate, Linkedin, Instagram",posting questions,"finding literature, self-learning","exchanging ideas, self-learning",self-learning,,,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/20/24 9:38,Female,40-49,staff scientist in a core facility,Yes,university,Europe,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",a university based core facility,"within individual research labs with wet-lab focus, embedded within an imaging/microscopy facility","recharge on image analysis projects (data analysis as a service), recharge on other products (microscope time etc), cost recovery system, new equipment paid for mostly by equipment grants the academic lead (some staff Co-I) applies for",,0-25%,,,0-25%,50-75%,,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, own bioimage analysis project, bioimage analysis tool development (not bound to a single service project)",0-25%,0-25%,25-50%,0-25%,0-25%,,I attended a conference/seminars.,"unified knowledge exchange, extension mechanism for my network,",maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,maybe interested,maybe interested,definitely would want to attend,maybe interested,maybe interested,"facility open days, specific user group meetings",Every three months,Yes,Yes,50,I would cover by myself anyway because I think it is worth it,"organisation of in-person workshops/hackathons, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis","events held online, opportunities for training, open help desk",Yes (please see also Q22),"ResearchGate, Slack, Linkedin, YouTube, X (Twitter), Mastodon, Bluesky","posting questions, exchanging ideas, self-learning, other",,"posting questions, exchanging ideas, self-learning, other","finding literature, self-learning","finding literature, posting questions, self-learning",finding literature,"I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/20/24 9:42,Female,40-49,core facility head,Yes,university,Africa,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a university based core facility,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics), embedded within an imaging/microscopy facility","recharge for consulting, recharge on image analysis projects (data analysis as a service), recharge on other products (microscope time etc)",0%,0%,0-25%,0-25%,0-25%,50-75%,,"bioimage analysis instruction, bioimage analysis services, management / administration",0-25%,0-25%,,,,25-50%,No,Support and training to establish a proper image analysis service in our imaging facility,definitely would want to attend,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,,Every three months,No,Yes,20,I would cover by myself anyway because I think it is worth it,,events held online,No,"ResearchGate, Linkedin",posting questions,exchanging ideas,,,,,
2/20/24 12:34,Male,40-49,"staff scientist researcher, junior group leader, Associate Professor",Yes,university,Africa,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",an university based academic/ research lab,I am not aware of any bioimage analysts in my institution,"grants you apply for, grants someone else applies for, my salary",25-50%,0-25%,0%,0%,0%,0%,0%,"bioimage analysis instruction, own bioimage analysis project",25-50%,0-25%,0-25%,25-50%,0-25%,0-25%,No,Providing equipments and knowledge supports,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,"Contribute in collaborative research between members, contribute in the dissemination of information about the availability of sharing equipments for bioimaging",Monthly,Yes,Yes,25,I would cover by myself anyway because I think it is worth it,"organisation of in-person workshops/hackathons, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels","alignment with your scientific areas, opportunities for training, open help desk",Yes (please see also Q22),"ResearchGate, Linkedin, Facebook",,"posting questions, exchanging ideas",,"finding literature, self-learning",,finding literature,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/20/24 13:08,Male,30-39,"PhD student, staff scientist in a core facility",Yes,university,Near/ Middle East,"Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a university based core facility,embedded within an imaging/microscopy facility,"recharge on image analysis projects (data analysis as a service), recharge on other products (microscope time etc)",,,,,50-75%,50-75%,,"bioimage analysis instruction, bioimage analysis services, own bioimage analysis project",0-25%,0-25%,0-25%,0-25%,0%,0%,As a trainee.,"Provide courses for mid-level people about image analysis, and project time management.",definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,,Every three months,Yes,Yes,75,Yes,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons","events held online, opportunities for training, open help desk",Yes (please see also Q22),"Linkedin, YouTube, X (Twitter)","posting questions, exchanging ideas, self-learning",,"finding literature, self-learning","finding literature, self-learning","finding literature, posting questions, self-learning","finding literature, self-learning","I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/20/24 13:43,Female,30-39,"PhD student, staff scientist in a core facility",Yes,university,Europe,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)","an university based academic/ research lab, a university based core facility",embedded within an imaging/microscopy facility,"grants someone else applies for, recharge on other products (microscope time etc)",0%,0-25%,0%,0%,0%,25-50%,0-25%,bioimage analysis services,0%,0-25%,0%,0%,0%,0%,"As a trainer., As a trainee.",,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,definitely would want to attend,,Every three months,Yes,Yes,30,No,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, outreach activities of society: social media channels and conference presentations, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels","events held online, open channels for communication, alignment with your scientific areas, opportunities for training, open help desk",Yes (please see also Q22),"Slack, Linkedin, X (Twitter), Instagram",posting questions,,self-learning,self-learning,"posting questions, self-learning","finding literature, self-learning","I would like to contribute to the creation of the society. (A), I would be interested to get regular updates regarding the GloBIAS initiative. (B)"
2/20/24 15:25,Male,30-39,postdoctoral researcher,No,university,Africa,Life sciences research (planning and executing and analysing a range of experiments),an university based academic/ research lab,"embedded within an imaging/microscopy facility, embedded within a bioinformatics facility","grants you apply for, grants someone else applies for",,,,,,,75-100%,"bioimage analysis instruction, management / administration",0-25%,0-25%,0-25%,,,0-25%,No,Providing a platform for global collaboration and networking,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,definitely would want to attend,In-person workshops on: how to teach bioimage analysis workflows,Monthly,Yes,Yes,,No,"preparation of online events and of annual meeting of the society, organisation of in-person workshops/hackathons, outreach activities of society: social media channels and conference presentations, education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis","events held online, open channels for communication, alignment with your scientific areas, opportunities for training, open help desk",Yes (please see also Q22),"ResearchGate, Linkedin, X (Twitter)",,,,,,,I would like to contribute to the creation of the society. (A)
2/20/24 17:39,Female,above 50,staff scientist in a core facility,Yes,research institution,North America,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a non-profit/research centre based academic/research lab,"within individual research labs with wet-lab focus, embedded within an imaging/microscopy facility","grants you apply for, internal granted funding, recharge on other products (microscope time etc)",25-50%,0%,25-50%,0%,0%,50-75%,0%,"bioimage analysis instruction, bioimage analysis services, management / administration",25-50%,25-50%,,,,25-50%,"As a trainee., I attended a conference/seminars.",Image.sc has been very helpful. Offer online classes on FIJI.,definitely would want to attend,definitely would want to attend,maybe interested,definitely would want to attend,definitely would want to attend,maybe interested,definitely would want to attend,maybe interested,not at all interested,on-line; i don't have a travel budget,Monthly,No,Yes,50,No,scientific data integrity in bioimage analysis,"events held online, open channels for communication, opportunities for training, open help desk",No,YouTube,"posting questions, self-learning",,,,,,
2/20/24 21:16,Male,40-49,staff scientist researcher,Yes,university,Europe,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",an university based academic/ research lab,"within individual research labs with wet-lab focus, within individual research labs with computer science focus (but on life science topics)",,,,,,,,,"bioimage analysis instruction, bioimage analysis services, bioimage analysis infrastructure development and maintenance, own bioimage analysis project, management / administration",0-25%,25-50%,0-25%,0-25%,0%,25-50%,I attended a conference/seminars.,"Profide a network, organizing meetings and courses about state of the art.",maybe interested,definitely would want to attend,maybe interested,maybe interested,not at all interested,maybe interested,not at all interested,not at all interested,maybe interested,,Monthly,No,Yes,33,I would cover by myself anyway because I think it is worth it,,opportunities for training,No,"Linkedin, Mastodon","posting questions, exchanging ideas, self-learning",,self-learning,self-learning,"posting questions, self-learning","finding literature, self-learning",I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/20/24 21:42,Male,above 50,"staff scientist researcher, staff scientist in a core facility",Yes,university,North America,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)","an university based academic/ research lab, a university based core facility","within individual research labs with wet-lab focus, embedded within an imaging/microscopy facility","grants someone else applies for, internal granted funding, recharge on image analysis projects (data analysis as a service)",,0-25%,0-25%,,0-25%,50-75%,0%,bioimage analysis services,0%,0-25%,0%,0%,0%,0%,No,,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,maybe interested,,Monthly,Yes,Yes,,Yes,,,No,"ResearchGate, Linkedin",exchanging ideas,,,self-learning,,,I would be interested to get regular updates regarding the GloBIAS initiative. (B)
2/21/24 2:23,Male,40-49,"staff scientist in a core facility, core facility head",Yes,research institution,North America,"Imaging (sample preparation optimisation and acquiring images and data), Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a non-profit/research centre based core facility,embedded within an imaging/microscopy facility,"grants you apply for, internal granted funding, recharge on image analysis projects (data analysis as a service), recharge on other products (microscope time etc), Philanthropy",0-25%,0%,50-75%,0%,0-25%,25-50%,,"bioimage analysis instruction, bioimage analysis services, management / administration",0-25%,0-25%,,,,25-50%,I attended a conference/seminars.,,,,,definitely would want to attend,definitely would want to attend,,,,,,Every three months,No,No,,,,"events held online, opportunities for training",No,"Linkedin, X (Twitter)","posting questions, exchanging ideas, self-learning",,self-learning,,self-learning,self-learning,
2/21/24 4:23,Male,40-49,junior group leader,Yes,university,Australia/ Oceania,"Life sciences research (planning and executing and analysing a range of experiments), Imaging (sample preparation optimisation and acquiring images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining), Software engineering and/or method development (building tools and implementing state-of-the-art computer vision/ML-research)",an university based academic/ research lab,"within individual research labs with wet-lab focus, embedded within an imaging/microscopy facility",,,,,,,,,"own bioimage analysis project, bioimage analysis tool development (not bound to a single service project)",0%,0%,0%,25-50%,25-50%,0%,No,Help me understand how my work fits into the wider context of existing analysis tools and help me stay informed of new developments.,not at all interested,not at all interested,not at all interested,maybe interested,maybe interested,maybe interested,not at all interested,not at all interested,maybe interested,,Every three months,No,Yes,100,No,preparation of online events and of annual meeting of the society,"open channels for communication, alignment with your scientific areas",No,Linkedin,,,,self-learning,"finding literature, self-learning",,
2/21/24 14:11,Female,30-39,staff scientist in a core facility,No,university,Europe,"Imaging support (guidelines and tips for sample preparation optimisation and deciding on imaging modalities and help with acquisition of images and data), Image analysis (finding the right tools to analyse a particular experiment and optimizing the analysis and data mining)",a university based core facility,embedded within an imaging/microscopy facility,"internal granted funding, recharge on other products (microscope time etc), I am not sure if I selected all that applies. other means might also be avaiable that I am unaware of.",,,,,,,0%,"bioimage analysis instruction, bioimage analysis services",0-25%,0-25%,0%,0%,0%,0%,I attended a conference/seminars.,platform on teaching different tools,maybe interested,,maybe interested,,,maybe interested,maybe interested,,maybe interested,cannot think of anything else,Every six months,No,Yes,50,Yes,"education: hosting trainings (such as NEUBIAS Academy - style videos) and preparation of training material for bioimage analysis trainings, e.g. outlines and data and set-up for bioimage analysis trainings at different levels, scientific data integrity in bioimage analysis","events held online, opportunities for training",No,"ResearchGate, Linkedin, X (Twitter)","posting questions, self-learning",,self-learning,"finding literature, self-learning",self-learning,,
